"p_ao_id","pid","atid","ao_id","created_at","updated_at"
"26420","13210","25","1629","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26421","13211","27","2","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26422","13211","25","1629","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26423","13212","27","23","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26424","13212","25","1629","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26425","13213","27","2","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26426","13213","25","1629","2020-08-30 23:23:05","2020-08-30 23:23:05"
"26427","13214","27","1122","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26428","13214","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26429","13215","27","447","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26430","13215","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26431","13216","27","70","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26432","13216","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26433","13217","27","1410","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26434","13217","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26435","13218","27","122","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26436","13218","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26437","13219","27","1635","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26438","13219","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26439","13220","27","1636","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26440","13220","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26441","13221","27","1636","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26442","13221","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26443","13222","27","924","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26444","13222","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26445","13223","27","587","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26446","13223","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26447","13224","27","924","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26448","13224","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26449","13225","27","23","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26450","13225","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26451","13226","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26452","13226","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26453","13227","27","364","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26454","13227","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26455","13228","27","140","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26456","13228","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26457","13229","27","1637","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26458","13229","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26459","13230","27","1638","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26460","13230","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26461","13231","27","104","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26462","13231","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26463","13232","27","935","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26464","13232","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26465","13233","27","1280","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26466","13233","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26467","13234","27","1280","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26468","13234","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26469","13235","27","1639","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26470","13235","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26471","13236","27","1640","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26472","13236","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26473","13237","27","1641","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26474","13237","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26475","13238","27","23","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26476","13238","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26477","13239","27","21","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26478","13239","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26479","13240","27","337","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26480","13240","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26481","13241","27","21","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26482","13241","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26483","13242","27","964","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26484","13242","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26485","13243","27","125","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26486","13243","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26487","13244","27","1636","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26488","13244","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26489","13245","27","971","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26490","13245","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26491","13246","27","1642","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26492","13246","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26493","13247","27","1640","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26494","13247","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26495","13248","27","1640","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26496","13248","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26497","13249","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26498","13249","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26499","13250","27","924","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26500","13250","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26501","13251","27","924","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26502","13251","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26503","13252","27","587","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26504","13252","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26505","13253","27","587","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26506","13253","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26507","13254","27","1635","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26508","13254","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26509","13255","27","1643","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26510","13255","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26511","13256","27","857","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26512","13256","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26513","13257","27","1640","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26514","13257","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26515","13258","27","1644","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26516","13258","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26517","13259","27","969","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26518","13259","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26519","13260","27","1123","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26520","13260","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26521","13261","27","1645","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26522","13261","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26523","13262","27","1018","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26524","13262","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26525","13263","27","165","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26526","13263","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26527","13264","27","108","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26528","13264","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26529","13265","27","1410","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26530","13265","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26531","13266","27","23","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26532","13266","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26533","13267","27","590","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26534","13267","25","1629","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26535","13268","27","6","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26536","13268","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26537","13269","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26538","13269","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26539","13270","27","6","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26540","13270","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26541","13271","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26542","13271","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26543","13272","27","35","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26544","13272","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26545","13273","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26546","13273","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26547","13274","27","181","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26548","13274","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26549","13275","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26550","13275","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26551","13276","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26552","13276","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26553","13277","27","181","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26554","13277","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26555","13278","27","857","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26556","13278","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26557","13279","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26558","13279","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26559","13280","27","33","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26560","13280","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26561","13281","27","33","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26562","13281","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26563","13282","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26564","13282","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26565","13283","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26566","13283","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26567","13284","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26568","13284","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26569","13285","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26570","13285","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26571","13286","27","21","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26572","13286","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26573","13287","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26574","13287","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26575","13288","27","1647","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26576","13288","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26577","13289","27","181","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26578","13289","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26579","13290","27","4","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26580","13290","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26581","13291","27","371","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26582","13291","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26583","13292","27","181","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26584","13292","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26585","13293","27","35","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26586","13293","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26587","13294","27","2","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26588","13294","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26589","13295","27","6","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26590","13295","25","1646","2020-08-30 23:23:06","2020-08-30 23:23:06"
"26591","13296","27","6","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26592","13296","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26593","13297","27","1648","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26594","13297","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26595","13298","27","6","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26596","13298","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26597","13299","27","6","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26598","13299","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26599","13300","27","1649","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26600","13300","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26601","13301","27","1649","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26602","13301","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26603","13302","27","4","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26604","13302","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26605","13303","27","4","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26606","13303","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26607","13304","27","23","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26608","13304","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26609","13305","27","8","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26610","13305","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26611","13306","27","857","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26612","13306","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26613","13307","27","1649","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26614","13307","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26615","13308","27","2","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26616","13308","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26617","13309","27","23","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26618","13309","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26619","13310","27","140","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26620","13310","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26621","13311","27","6","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26622","13311","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26623","13312","27","33","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26624","13312","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26625","13313","27","4","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26626","13313","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26627","13314","27","4","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26628","13314","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26629","13315","27","4","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26630","13315","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26631","13316","27","857","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26632","13316","25","1646","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26633","13317","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26634","13317","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26635","13318","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26636","13318","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26637","13319","27","8","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26638","13319","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26639","13320","27","359","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26640","13320","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26641","13321","27","8","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26642","13321","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26643","13322","27","131","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26644","13322","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26645","13323","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26646","13323","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26647","13324","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26648","13324","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26649","13325","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26650","13325","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26651","13326","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26652","13326","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26653","13327","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26654","13327","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26655","13328","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26656","13328","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26657","13329","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26658","13329","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26659","13330","27","25","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26660","13330","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26661","13331","27","126","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26662","13331","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26663","13332","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26664","13332","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26665","13333","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26666","13333","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26667","13334","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26668","13334","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26669","13335","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26670","13335","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26671","13336","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26672","13336","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26673","13337","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26674","13337","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26675","13338","27","126","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26676","13338","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26677","13339","27","104","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26678","13339","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26679","13340","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26680","13340","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26681","13341","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26682","13341","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26683","13342","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26684","13342","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26685","13343","27","330","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26686","13343","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26687","13344","27","77","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26688","13344","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26689","13345","27","39","2020-08-30 23:23:07","2020-08-30 23:23:07"
"26690","13345","25","24","2020-08-30 23:23:07","2020-08-30 23:23:07"
