Catagory,Sub Catagory,Type,Brand,product,Product Description,Price,Tax,Image,Store,Size,UOM,Spice Level,Aisle No.
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani 0% Milkfat Non Fat Greek Yogurt Peach On The Bottom,,1.29,0,268.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani 2% Milkfat Greek Yogurt Apricot On The Bottom,,1.29,0,291.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Autumn Harvest Crisp Low Fat Greek Yogurt,,2.49,0,303.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Blueberry Blended Non Fat Greek Yogurt,,4.79,0,309.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Flip Low Fat Greek Yogurt Apple Crisp Twist,,1.29,0,14674.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Key Lime Crumble 4 Pack,,1.59,0,256.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Almond Coco Loco,,1.29,0,287.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Chocolate Haze Craze,,1.29,0,282.jpg,,4 x 3.5,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Cinnamon Bun Fun,,1.29,0,285.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Coffee Brownie Bliss,,1.29,0,296.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Key Lime Crumble,,1.29,0,295.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Nutty for 'Nana,,1.39,0,300.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Peanut Butter Cup,,1.29,0,288.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Peanut Butter Dream,,0.99,0,267.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Perfect Peach Cobbler,,1.29,0,297.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt S'mores S'mores,,1.29,0,272.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Low Fat Greek Yogurt Salted Caramel Crunch,,1.59,0,265.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Pistachio Paradise Low Fat Greek Yogurt,,1.29,0,298.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Pure Pear & Honey Whole Milk Greek Yogurt,,1.49,0,308.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip S'more S'mores 4 Pack,,3.69,0,254.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Flip Triple Berry Am,,1.59,0,14659.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Greek Yogurt Lemon,,1.29,0,Market Basket.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Greek Yogurt N/f Blue 4p,,4.79,0,275.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Greek Yogurt N/f Chr,,4.79,0,277.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Greek Yogurt N/f Straw 4,,4.79,0,261.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Greek Yogurt N/f Van,,4.79,0,266.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,"Chobani Greek Yogurt, Key Lime Blended, Value",,4.29,0,286.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,"Chobani Greek Yogurt, Non Fat Plain 0% Milk Fat, Value Pack",,3.69,0,257.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Coconut Blend 2% Milk Fat,,1.29,0,289.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Key Lime Blended 2% Milk Fat,,1.29,0,292.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Mango On The Bottom 2% Milk Fat,,1.39,0,262.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Mixed Berry Blended 2% Milk Fat,,1.29,0,279.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Passion Fruit On The Bottom 2% Milk Fat,,1.29,0,278.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Pineapple On The Bottom,,4.79,0,276.jpg,,21.2,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Pineapple On The Bottom 2% Milk Fat,,1.29,0,273.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Greek Yogurt Strawberry Banana On The Bottom 2% Milk Fat,,1.29,0,269.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Low Fat Plain 2% Milkfat Greek Yogurt,,6.09,0,255.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Mighty Oats Blueberry Blended Low Fat Greek Yogurt,,1.29,0,302.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Blueberry On The Bottom 0% Milk Fat,,2.09,0,260.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Peach On The Bottom,,4.79,0,281.jpg,,21.2,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Pomegranate On The Bottom 0% Milk Fat,,1.29,0,284.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Raspberry On The Bottom,,4.29,0,283.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Raspberry On The Bottom 0% Milk Fat,,1.29,0,294.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Greek Yogurt Strawberry On The Bottom 0% Milk Fat,,1.29,0,258.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Non Fat Plain 0% Milkfat Greek Yogurt,,6.09,0,263.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Original Plain Non Fat Greek Yogurt,,3.59,0,310.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Simply 100 Pineapple Blended Non Fat Greek Yogurt,,1.29,0,305.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Strawberry Blended 0% Milkfat Greek Yogurt,,6.09,0,280.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Vanilla Greek Yogurt 0% Fat,,6.09,0,Market Basket.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Whole Milk Greek Yogurt Lemon & Cream Blended,,1.29,0,270.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Whole Milk Greek Yogurt Orange & Cream Blended,,1.39,0,259.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,Chobani Whole Milk Plain 5% Milkfat Greek Yogurt,,6.09,0,271.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,"Chobani Yogurt, Coffee & Cream, Greek",,1.29,0,274.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,"Chobani Yogurt, Greek, Non Fat, Plain",,1.29,0,290.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Chobani,"Chobani Yogurt, Greek, Non Fat, Vanilla Blended",,1.29,0,264.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Smoothie Rockin' Raspberry,,3.29,0,14654.jpg,,6 x 3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,"Danimals Smoothie, Strikin' Strawberry Kiwi Flavor",,2.49,0,14650.jpg,,6,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Smoothies Seasonal Smoothie Drinks,,5.29,0,14708.jpg,,3.52,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Smoothies Variety Pack,,4.89,0,17943.jpg,,12,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Squeezables Strawberry Explosion Lowfat Yogurt,,4.89,0,14644.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Strawberry Banana Smoothies,,3.29,0,17944.jpg,,3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Strawberry Explosion/Strikin' Strawberry Kiwi Smoothies,,5.29,0,14646.jpg,,12 x 3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Strawberry Explosion/Wild Watermelon Smoothies,,4.89,0,14645.jpg,,3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danimals,Danimals Strawberry Smoothies,,3.29,0,17945.jpg,,6 x 3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Brand Dannon Fruit On The Bottom Fruit on the Bottom Lowfat Blueberry Yogurt Dannon Fruit on the Bottom Lowfat Blueberry Yogurt,,2.49,0,14685.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Brand Dannon Fruit On The Bottom Fruit on the Bottom Strawberry Lowfat Yogurt Dannon Fruit on the Bottom Strawberry Lowfat Yogurt,,2.49,0,14678.jpg,,21.2,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,DanActive Light Vanilla Probiotic Dannon Danactive Vanilla Probiotic Dairy Drink,,6.09,0,14667.jpg,,8  x 3.1,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Blended Original Mixed Berry Nonfat Yogurt 4,,2.09,0,396.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Activia Lowfat Probiotic Yogurt Blueberry,,2.49,0,379.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Activia Lowfat Probiotic Yogurt Mixed Berry,,3.09,0,393.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Activia Lowfat Probiotic Yogurt with Bifidus Strawberry,,3.09,0,402.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Activia Lowfat Yogurt Vanilla,,6.69,0,384.jpg,,12 x 4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Activia Nonfat Light Probiotic Yogurt with Bifidus Peach,,3.09,0,382.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon All Natural Coffee Yogurt,,2.49,0,387.jpg,,4 x 6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Drink Strawberry Dairy Drink,,0.99,0,14649.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Blended Strawberry Nonfat Yogurt,,1.29,0,405.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Blended Very Vanilla Fabulously Fat Free Yogurt,,5.39,0,397.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Blended Very Vanilla Fabulously Fat Free Yogurt,,3.69,0,401.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Nonfat Yogurt Black Cherry,,1.29,0,408.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Not So Traditional Blended Irresistible Raspberry Mousse Yogurt,,1.29,0,407.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Plain Delicious Fabulously Fat Free Yogurt,,5.29,0,395.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Greek Very Vanilla Fabulously Fat Free Yogurt,,1.29,0,409.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Blueberry Nonfat Yogurt,,2.49,0,454.jpg,,4 x 6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Dannon Greek Toasted Coconut Vanilla,,4.29,0,448.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Greek Greek Blended Strawberry Nonfat Yogurt,,4.29,0,14691.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Greek Light & Fit Greek Yogurt Vanilla,,5.39,0,14669.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Greek Strawberry Banana Nonfat Yogurt,,4.29,0,14680.jpg,,21.2,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Greek Yogurt Banana Cream,,4.29,0,389.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Light & Fit Nonfat Yogurt Peach 4 CT,,2.49,0,449.jpg,,4 x 6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Light & Fit Nonfat Yogurt Strawberry 4 CT,,2.49,0,457.jpg,,4,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Nonfat Yogurt Blueberry,,2.49,0,381.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Nonfat Yogurt Strawberry,,2.49,0,383.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Nonfat Yogurt Strawberry Banana,,2.49,0,377.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Nonfat Yogurt Vanilla,,2.49,0,378.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Nonfat Yogurt Vanilla,,5.39,0,392.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Raspberry 6 Oz Light & Fit Nonfat Yogurt,,2.49,0,450.jpg,,4,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Strawberries & Cream Cultured Dairy Snack,,3.29,0,14701.jpg,,4,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Strawberry Banana 6 Oz Light & Fit Nonfat Yogurt,,2.49,0,456.jpg,,4,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Strawberry Cheesecake Nonfat Yogurt,,2.09,0,453.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Strawberry Cheesecake Nonfat Yogurt,,2.49,0,455.jpg,,24,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Toasted Coconut Vanilla 6 Oz Light & Fit Nonfat Yogurt,,2.49,0,452.jpg,,4,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Toasted Coconut Vanilla Nonfat Yogurt,,2.09,0,447.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Light & Fit Vanilla Nonfat Yogurt,,2.49,0,451.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Nonfat Yogurt Black Cherry,,4.29,0,399.jpg,,21.2,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Nonfat Yogurt Strawberry,,3.69,0,404.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Oikos Triple Zero Blended Greek Yogurt Banana Creme,,4.29,0,380.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon OIkos Triple Zero Blended Greek Yogurt Mixed Berry,,3.69,0,374.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon OIkos Triple Zero Blended Greek Yogurt Strawberry,,3.69,0,376.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Oikos Triple Zero Blended Greek Yogurt Vanilla,,3.69,0,375.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Original Greek Blueberry Nonfat Yogurt,,3.69,0,385.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Original Greek Peach Nonfat Yogurt,,4.29,0,390.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Original Greek Raspberry Nonfat Yogurt,,4.29,0,398.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Original Greek Salted Caramel Nonfat Yogurt,,3.69,0,394.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Original Greek Vanilla Nonfat Yogurt,,4.29,0,386.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Peach Yogurt,,2.49,0,388.jpg,,16,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Dannon,Dannon Yogurt Strawberry,,4.29,0,391.jpg,,4 x 5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danone,Danone Key Lime Nonfat Yogurt,,1.29,0,14647.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danone,Danone Nonfat Yogurt Banana Cream,,1.29,0,14693.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danone,Danone Original Greek Strawberry Nonfat Yogurt,,1.29,0,14677.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Danone,Danone Original Greek Vanilla Nonfat Yogurt,,1.29,0,14706.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Fat Free Blueberry Yogurt,,1.59,0,419.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Fruyo Greek Nonfat Strained Yogurt Vanilla,,2.19,0,431.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Greek Strained Yogurt with Cherry,,1.29,0,426.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Greek Strained Yogurt with Honey,,1.59,0,412.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Greek Strained Yogurt with Mango,,1.59,0,423.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Greek Strained Yogurt with Peach,,1.59,0,421.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Greek Strained Yogurt with Raspberry,,1.49,0,422.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Milkfat Greek Strained Yogurt,,3.69,0,420.jpg,,17.6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Milkfat Greek Strained Yogurt with Honey,,1.59,0,427.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Milkfat Greek Strained Yogurt with Mixed Berries,,4.59,0,424.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Milkfat Greek Strained Yogurt with Strawberry,,1.59,0,416.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total 0% Milkfat All Natural Nonfat Greek Strained Yogurt,,6.09,0,414.jpg,,35.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total 2% Milkfat All Natural Lowfat Greek Strained Yogurt,,1.49,0,418.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total All Natural Whole Milk 5% Milkfat Greek Strained Yogurt,,1.49,0,411.jpg,,7,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total Greek Strained Yogurt,,3.69,0,425.jpg,,17.6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total Milkfat Greek Strained Yogurt,,6.09,0,413.jpg,,35.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total Milkfat Greek Strained Yogurt,,3.69,0,417.jpg,,17.6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Fage,Fage Total Nonfat Greek Strained Yogurt,,1.59,0,415.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Hood,Hood Frozen Yogurt Fat Free Vanilla Bean,,3.69,0,14704.jpg,,1.5,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Blueberry Bilberry Skyr,,1.69,0,14632.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Coconut Skyr,,1.69,0,14640.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Key Lime Skyr,,1.69,0,14639.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Peach Cloudberry Skyr,,1.69,0,14633.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Raspberry Skyr,,1.69,0,14634.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Icelandic,Icelandic Provisions Strawberry Ligonberry Skyr,,1.69,0,14641.jpg,,5.3,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Kellogg's,YoCrunch Strawberry Lowfat Yogurt with Kellogg's Granola,,0.89,0,461.jpg,,6,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Kemps,Kemps Low Fat Neapolitan Frozen Yogurt,,3.69,0,14707.jpg,,1.5,count,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Blueberry Cultured Lowfat Milk,,3.69,0,14675.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Blueberry Organic Kefir Natural Cultured Lowfat Milk,,3.69,0,14642.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Cherry Cultured Lowfat Milk,,3.69,0,14697.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Kefir Plain Unsweetened Cultured Lowfat Milk,,3.69,0,14689.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Madagascar Vanilla Cultured Lowfat Milk,,3.69,0,14676.jpg,,32,oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Organic Plain Unsweetened Cultured Lowfat Milk,,4.79,0,14694.jpg,,32,fl oz,,1
Breakfast & Dairy,Dairy & Eggs,Yogurts/Dahi,Lifeway,Lifeway Peach Cultured Lowfat Milk,,3.69,0,14705.jpg,,32,fl oz,,1
